Individual Pos MC-PVal PA-Pval NA-PVal BA-PVal MCBN-PVal
0 1158 0.0000 0.0000 0.0000 0.0000 0.0000
0 1159 0.0000 0.0000 0.0000 0.0000 0.0000
0 1160 0.0000 0.0000 0.0000 0.0000 0.0000
0 1161 0.0000 0.0000 0.0000 0.0000 0.0000
0 1162 0.0000 0.0000 0.0000 0.0000 0.0000
0 1163 0.0000 0.0000 0.0000 0.0000 0.0000
0 1164 0.0000 0.0000 0.0000 0.0000 0.0000
0 1165 0.0000 0.0000 0.0000 0.0000 0.0000
0 1166 0.0000 0.0000 0.0000 0.0000 0.0000
0 1167 0.0000 0.0000 0.0000 0.0000 0.0000
0 1168 0.0000 0.0000 0.0000 0.0000 0.0000
0 1169 0.0000 0.0000 0.0000 0.0000 0.0000
0 1170 0.0000 0.0000 0.0000 0.0000 0.0000
0 1171 0.0000 0.0000 0.0000 0.0000 0.0000
0 1172 0.0000 0.0000 0.0000 0.0000 0.0000
0 1173 0.0000 0.0000 0.0000 0.0000 0.0000
0 1174 0.0000 0.0000 0.0000 0.0000 0.0000
0 1175 0.0000 0.0000 0.0000 0.0000 0.0000
0 1176 0.0000 0.0000 0.0000 0.0000 0.0000
0 1177 0.0000 0.0000 0.0000 0.0000 0.0000
0 1178 0.0000 0.0000 0.0000 0.0000 0.0000
0 1179 0.0000 0.0000 0.0000 0.0000 0.0000
0 1180 0.0000 0.0000 0.0000 0.0000 0.0000
0 1181 0.0000 0.0000 0.0000 0.0000 0.0000
0 1182 0.0000 0.0000 0.0000 0.0000 0.0000
0 1183 0.0000 0.0000 0.0000 0.0000 0.0000
0 1184 0.0000 0.0000 0.0000 0.0000 0.0000
0 1185 0.0000 0.0000 0.0000 0.0000 0.0000
0 1186 0.0000 0.0000 0.0000 0.0000 0.0000
0 1187 0.0000 0.0000 0.0000 0.0000 0.0000
0 1188 0.0000 0.0000 0.0000 0.0000 0.0000
0 1189 0.0000 0.0000 0.0000 0.0000 0.0000
0 1190 0.0000 0.0000 0.0000 0.0000 0.0000
0 1191 0.0000 0.0000 0.0000 0.0000 0.0000
0 1192 0.0000 0.0000 0.0000 0.0000 0.0000
0 1193 0.0000 0.0000 0.0000 0.0000 0.0000
0 764 0.0050 0.4503 0.0000 0.0042 0.0034
0 765 0.0240 0.4713 0.0078 0.0187 0.0087
0 766 0.4930 0.5015 0.4602 0.5029 0.1264
0 767 0.0020 0.4606 0.0004 0.0025 0.0011
0 768 0.9060 0.5172 0.8670 0.9060 0.0782
0 769 0.0370 0.4741 0.0251 0.0429 0.0189
0 770 0.0030 0.4696 0.0016 0.0069 0.0041
0 771 0.0090 0.4720 0.0023 0.0091 0.0053
0 772 0.0190 0.4729 0.0057 0.0162 0.0086
0 773 0.0000 0.4477 0.0000 0.0001 0.0000
0 774 0.1460 0.4871 0.1091 0.1455 0.0530
0 775 0.0140 0.4702 0.0103 0.0222 0.0099
0 776 0.0720 0.4825 0.0355 0.0626 0.0281
0 777 0.7360 0.5107 0.6998 0.7364 0.1029
0 778 0.3350 0.4958 0.3172 0.3554 0.0989
0 779 0.0320 0.4732 0.0126 0.0269 0.0135
0 780 0.0000 0.4382 0.0000 0.0000 0.0000
0 781 0.0000 0.4435 0.0000 0.0000 0.0000
0 782 0.0860 0.4843 0.0658 0.0980 0.0417
0 783 0.0000 0.3612 0.0000 0.0000 0.0000
0 784 0.0020 0.4625 0.0001 0.0011 0.0009
0 785 0.0000 0.3277 0.0000 0.0000 0.0000
0 786 0.1250 0.4853 0.0908 0.1252 0.0452
0 787 0.0000 0.4357 0.0000 0.0001 0.0000
0 788 0.0000 0.4186 0.0000 0.0000 0.0000
0 789 0.0000 0.4228 0.0000 0.0000 0.0000
0 790 0.0000 0.2092 0.0000 0.0000 0.0000
0 791 0.0210 0.4669 0.0075 0.0173 0.0078
0 792 0.0000 0.3927 0.0000 0.0000 0.0000
0 793 0.0000 0.3670 0.0000 0.0000 0.0000
0 794 0.0000 0.4363 0.0000 0.0000 0.0000
0 795 0.0000 0.4268 0.0000 0.0000 0.0000
0 796 0.0120 0.4707 0.0024 0.0093 0.0039
0 797 0.0150 0.4685 0.0065 0.0162 0.0056
0 798 0.0110 0.4667 0.0053 0.0137 0.0084
0 799 0.0030 0.4551 0.0010 0.0038 0.0016
0 800 0.0000 0.3858 0.0000 0.0000 0.0000
0 801 0.0000 0.3671 0.0000 0.0000 0.0000
0 802 0.0000 0.3825 0.0000 0.0000 0.0000
0 803 0.0000 0.4301 0.0000 0.0000 0.0000
0 804 0.0000 0.3956 0.0000 0.0000 0.0000
0 805 0.0000 0.4045 0.0000 0.0000 0.0000
0 806 0.0030 0.4673 0.0002 0.0020 0.0010
0 807 0.0000 0.3943 0.0000 0.0000 0.0000
0 808 0.0000 0.3914 0.0000 0.0000 0.0000
0 809 0.4410 0.4996 0.3489 0.4271 0.1823
0 810 0.0070 0.4460 0.0020 0.0088 0.0020
0 811 0.9900 0.5383 0.9824 0.9797 0.0109
0 812 0.0160 0.4817 0.0044 0.0321 0.0086
0 813 0.3300 0.4876 0.3041 0.3405 0.0492
0 814 0.0000 0.4546 0.0000 0.0000 0.0000
0 815 0.0000 0.4386 0.0000 0.0000 0.0000
0 816 0.0000 0.4482 0.0003 0.0085 0.0006
0 817 0.0240 0.4802 0.0134 0.0748 0.0133
0 818 0.0000 0.4530 0.0000 0.0006 0.0000
0 819 0.0000 0.4208 0.0000 0.0000 0.0000
0 820 0.0000 0.3850 0.0000 0.0000 0.0000
0 821 0.4750 0.5005 0.3879 0.4644 0.1986
0 822 0.2500 0.4857 0.2216 0.2810 0.0555
0 823 0.3500 0.4929 0.3317 0.3788 0.0684
0 824 0.9810 0.5280 0.9712 0.9559 0.0212
0 825 0.0010 0.4630 0.0005 0.0101 0.0007
0 826 0.6460 0.5064 0.6013 0.6176 0.1159
0 827 0.0450 0.4800 0.0265 0.0888 0.0235
0 828 0.0000 0.4576 0.0000 0.0023 0.0003
0 829 0.9900 0.5333 0.9760 0.9685 0.0151
0 830 0.0000 0.4693 0.0000 0.0011 0.0000
0 831 0.0000 0.4283 0.0000 0.0021 0.0000
0 832 0.0000 0.4604 0.0000 0.0015 0.0000
0 833 0.1030 0.4873 0.0597 0.1717 0.0511
0 834 0.0000 0.4512 0.0000 0.0034 0.0000
0 835 0.9940 0.5428 0.9853 0.9657 0.0082
0 836 0.1790 0.4905 0.1386 0.2162 0.0765
0 837 0.0000 0.4255 0.0000 0.0000 0.0000
0 838 0.0000 0.4287 0.0000 0.0001 0.0000
0 839 0.0000 0.0000 0.0000 0.0000 0.0000
0 840 0.0000 0.4463 0.0000 0.0000 0.0000
0 841 0.0060 0.4593 0.0024 0.0183 0.0022
0 842 0.1000 0.4885 0.0683 0.1480 0.0577
0 843 0.0010 0.4584 0.0009 0.0107 0.0012
0 844 0.0030 0.4831 0.0006 0.0212 0.0041
0 845 0.0230 0.4845 0.0129 0.0773 0.0191
0 846 0.0030 0.4788 0.0013 0.0287 0.0037
0 847 0.0020 0.4714 0.0007 0.0232 0.0013
0 848 0.0000 0.4480 0.0000 0.0022 0.0000
0 849 0.0000 0.3595 0.0000 0.0000 0.0000
0 850 0.0070 0.4455 0.0035 0.0153 0.0034
0 851 0.0000 0.4701 0.0000 0.0006 0.0001
0 852 0.0000 0.4329 0.0000 0.0006 0.0003
0 853 0.0000 0.4635 0.0000 0.0000 0.0000
0 854 0.0000 0.0000 0.0000 0.0000 0.0000
0 855 0.0040 0.4585 0.0020 0.0163 0.0022
0 856 0.0000 0.4535 0.0000 0.0000 0.0000
0 857 0.8490 0.5206 0.8118 0.7760 0.0607
0 858 0.7360 0.5057 0.6427 0.6569 0.2072
0 859 0.0030 0.4452 0.0014 0.0126 0.0014
0 860 0.0070 0.4818 0.0034 0.0442 0.0072
0 861 0.0020 0.4400 0.0004 0.0053 0.0005
0 862 0.0000 0.4639 0.0000 0.0010 0.0000
0 863 0.8810 0.5194 0.8258 0.8097 0.0622
0 864 0.0000 0.4041 0.0000 0.0000 0.0000
0 865 0.2540 0.4950 0.2056 0.3028 0.1222
0 866 0.0000 0.0000 0.0000 0.0000 0.0000
0 867 0.0000 0.4495 0.0000 0.0030 0.0000
0 868 0.0510 0.4695 0.0332 0.1086 0.0168
0 869 0.0460 0.4764 0.0397 0.1162 0.0232
0 870 0.0000 0.4403 0.0000 0.0001 0.0000
0 871 0.0000 0.3881 0.0000 0.0000 0.0000
0 872 0.8050 0.5118 0.7653 0.7501 0.1121
0 873 0.0000 0.4056 0.0000 0.0000 0.0000
0 874 0.2700 0.4903 0.2587 0.3159 0.0675
0 875 0.0000 0.4504 0.0000 0.0000 0.0000
0 876 0.0000 0.4489 0.0000 0.0000 0.0000
0 877 0.0000 0.4156 0.0000 0.0000 0.0000
0 878 0.0000 0.0000 0.0000 0.0000 0.0000
0 879 0.0000 0.4698 0.0000 0.0001 0.0000
0 880 0.0010 0.4746 0.0002 0.0132 0.0005
0 881 0.0000 0.0000 0.0000 0.0000 0.0000
0 882 0.0000 0.4733 0.0000 0.0029 0.0000
0 883 0.0000 0.4549 0.0001 0.0057 0.0001
0 884 0.0000 0.4774 0.0001 0.0137 0.0006
0 885 0.3300 0.4946 0.3026 0.3775 0.0914
0 886 0.1780 0.4917 0.1462 0.2452 0.0901
0 887 0.0000 0.3113 0.0000 0.0000 0.0000
0 888 0.0070 0.4776 0.0020 0.0281 0.0039
0 889 0.0000 0.3870 0.0000 0.0000 0.0000
0 890 0.0300 0.4903 0.0090 0.0566 0.0252
0 891 0.0000 0.2907 0.0000 0.0000 0.0000
0 892 0.0000 0.4559 0.0000 0.0014 0.0000
0 893 0.6110 0.5037 0.5292 0.5574 0.1385
0 894 0.0000 0.4233 0.0000 0.0000 0.0000
0 895 0.0000 0.4253 0.0000 0.0000 0.0000
0 896 0.0000 0.4530 0.0000 0.0001 0.0000
0 897 0.0000 0.4301 0.0000 0.0000 0.0000
0 898 0.0020 0.4818 0.0002 0.0127 0.0014
0 899 0.0360 0.4785 0.0204 0.0870 0.0184
0 900 0.0000 0.4700 0.0000 0.0000 0.0000
0 901 0.0000 0.4497 0.0000 0.0000 0.0000
0 902 0.0000 0.0000 0.0000 0.0000 0.0000
0 903 0.0000 0.4637 0.0000 0.0017 0.0001
0 904 0.0000 0.4486 0.0002 0.0061 0.0003
0 905 0.0000 0.4289 0.0000 0.0000 0.0000
0 906 0.0000 0.4420 0.0000 0.0000 0.0000
0 907 0.0000 0.3926 0.0000 0.0000 0.0000
0 908 0.0000 0.4065 0.0000 0.0000 0.0000
0 909 0.0000 0.3155 0.0000 0.0000 0.0000
0 910 0.0000 0.4556 0.0000 0.0000 0.0000
0 911 0.0000 0.4042 0.0000 0.0000 0.0000
0 912 0.0000 0.4329 0.0000 0.0000 0.0000
0 913 0.0000 0.4389 0.0000 0.0000 0.0000
0 914 0.0070 0.4760 0.0036 0.0446 0.0050
0 915 0.0000 0.4596 0.0000 0.0000 0.0000
0 916 0.0000 0.4524 0.0000 0.0000 0.0000
0 917 0.0000 0.4184 0.0000 0.0000 0.0000
0 918 0.0000 0.4566 0.0000 0.0000 0.0000
0 919 0.0000 0.4490 0.0000 0.0009 0.0000
0 920 0.0000 0.4617 0.0000 0.0014 0.0000
0 921 0.0010 0.4594 0.0000 0.0047 0.0001
0 922 0.0090 0.4782 0.0038 0.0477 0.0050
0 923 0.0000 0.4518 0.0000 0.0006 0.0000
0 924 0.0000 0.4101 0.0000 0.0000 0.0000
0 925 0.0000 0.2088 0.0000 0.0000 0.0000
0 926 0.0000 0.4053 0.0000 0.0000 0.0000
0 927 0.0000 0.4022 0.0000 0.0000 0.0000
0 928 0.0000 0.4454 0.0000 0.0000 0.0000
0 929 0.0000 0.4718 0.0000 0.0005 0.0000
0 930 0.0000 0.3322 0.0000 0.0000 0.0000
0 931 0.0000 0.4556 0.0000 0.0001 0.0000
0 932 0.0000 0.4246 0.0000 0.0000 0.0000
0 933 0.0000 0.4673 0.0000 0.0034 0.0000
0 934 0.0000 0.4433 0.0000 0.0001 0.0000
0 935 0.0390 0.4722 0.0257 0.0959 0.0184
0 936 0.0000 0.4430 0.0000 0.0000 0.0000
0 937 0.0000 0.4489 0.0000 0.0000 0.0000
0 938 0.0000 0.4461 0.0000 0.0000 0.0000
0 939 0.0000 0.4688 0.0000 0.0000 0.0000
0 940 0.0000 0.3793 0.0000 0.0000 0.0000
0 941 0.0000 0.4015 0.0000 0.0000 0.0000
0 942 0.0000 0.4737 0.0002 0.0101 0.0009
0 943 0.0000 0.4262 0.0000 0.0000 0.0000
0 944 0.0000 0.3990 0.0000 0.0000 0.0000
0 945 0.0000 0.4229 0.0000 0.0000 0.0000
0 946 0.0000 0.4523 0.0000 0.0000 0.0000
0 947 0.0020 0.4761 0.0003 0.0138 0.0010
0 948 0.0000 0.3307 0.0000 0.0000 0.0000
0 949 0.6200 0.5026 0.4863 0.5658 0.2687
0 950 0.0000 0.3931 0.0000 0.0000 0.0000
0 951 0.0000 0.0000 0.0000 0.0000 0.0000
0 952 0.0000 0.4724 0.0000 0.0041 0.0003
0 953 0.0000 0.4073 0.0000 0.0000 0.0000
0 954 0.0000 0.4249 0.0000 0.0000 0.0000
0 955 0.0000 0.4569 0.0000 0.0018 0.0000
0 956 0.0000 0.3222 0.0000 0.0000 0.0000
0 957 0.0000 0.4730 0.0000 0.0050 0.0000
0 958 0.0030 0.4715 0.0004 0.0150 0.0006
0 959 0.0000 0.4538 0.0000 0.0000 0.0000
0 960 0.0000 0.4677 0.0000 0.0012 0.0000
0 961 0.0000 0.3897 0.0000 0.0000 0.0000
0 962 0.0000 0.0000 0.0000 0.0000 0.0000
0 963 0.0000 0.4520 0.0000 0.0000 0.0000
0 964 0.0000 0.0000 0.0000 0.0000 0.0000
0 965 0.0000 0.3798 0.0000 0.0000 0.0000
0 966 0.0000 0.4453 0.0000 0.0005 0.0000
0 967 0.0000 0.4254 0.0000 0.0000 0.0000
0 968 0.0000 0.4312 0.0000 0.0000 0.0000
0 969 0.0000 0.4573 0.0000 0.0014 0.0000
0 970 0.0000 0.3972 0.0000 0.0000 0.0000
0 971 0.0000 0.4623 0.0000 0.0039 0.0001
0 972 0.0000 0.4774 0.0000 0.0037 0.0002
0 973 0.0000 0.3292 0.0000 0.0000 0.0000
0 974 0.0000 0.4610 0.0000 0.0000 0.0000
0 975 0.0000 0.3833 0.0000 0.0000 0.0000
0 976 0.0000 0.4551 0.0000 0.0000 0.0000
0 977 0.0000 0.4396 0.0000 0.0000 0.0000
0 978 0.0000 0.4434 0.0000 0.0000 0.0000
0 979 0.0000 0.0000 0.0000 0.0000 0.0000
0 980 0.0000 0.4437 0.0000 0.0003 0.0000
0 981 0.0000 0.4168 0.0000 0.0000 0.0000
0 982 0.0000 0.3565 0.0000 0.0000 0.0000
0 983 0.0000 0.4046 0.0000 0.0000 0.0000
0 984 0.0000 0.4575 0.0002 0.0051 0.0005
0 985 0.8880 0.5129 0.8401 0.8411 0.1103
0 986 0.0000 0.4299 0.0000 0.0000 0.0000
0 987 0.0000 0.4133 0.0000 0.0000 0.0000
0 988 0.0000 0.4178 0.0000 0.0000 0.0000
0 989 0.0000 0.0000 0.0000 0.0000 0.0000
0 990 0.0000 0.4178 0.0000 0.0000 0.0000
0 991 0.0020 0.4896 0.0001 0.0118 0.0040
0 992 0.0000 0.0000 0.0000 0.0000 0.0000
0 993 0.0000 0.4284 0.0000 0.0000 0.0000
0 994 0.0000 0.3783 0.0000 0.0000 0.0000
0 995 0.0010 0.4787 0.0001 0.0068 0.0010
0 996 0.0010 0.4669 0.0012 0.0305 0.0018
0 997 0.2030 0.4891 0.1371 0.2498 0.0695
0 998 0.0000 0.4054 0.0000 0.0000 0.0000
0 999 0.0000 0.4496 0.0000 0.0000 0.0000
1 1000 0.0000 0.4338 0.0000 0.0000 0.0000
1 1001 0.0000 0.0001 0.0000 0.0000 0.0000
1 1002 0.0000 0.3815 0.0000 0.0000 0.0000
1 1003 0.0000 0.0000 0.0000 0.0000 0.0000
1 1004 0.0000 0.3106 0.0000 0.0000 0.0000
1 1005 0.0000 0.4231 0.0000 0.0000 0.0000
1 1006 0.0000 0.4152 0.0000 0.0000 0.0000
1 1007 0.0000 0.4375 0.0000 0.0003 0.0000
1 1008 0.0000 0.3794 0.0000 0.0000 0.0000
1 1009 0.0080 0.4770 0.0017 0.0384 0.0025
1 1010 0.0000 0.0000 0.0000 0.0000 0.0000
1 1011 0.0000 0.4448 0.0000 0.0000 0.0000
1 1012 0.0000 0.4691 0.0000 0.0011 0.0001
1 1013 0.0000 0.3757 0.0000 0.0000 0.0000
1 1014 0.0000 0.3388 0.0000 0.0000 0.0000
1 1015 0.0000 0.4493 0.0000 0.0000 0.0000
1 1016 0.0000 0.1817 0.0000 0.0000 0.0000
1 1017 0.0000 0.3863 0.0000 0.0000 0.0000
1 1018 0.0000 0.2483 0.0000 0.0000 0.0000
1 1019 0.0000 0.4134 0.0000 0.0000 0.0000
1 1020 0.0000 0.3305 0.0000 0.0000 0.0000
1 1021 0.0160 0.4667 0.0123 0.0226 0.0085
1 1022 0.0000 0.0000 0.0000 0.0000 0.0000
1 1023 0.0000 0.3453 0.0000 0.0000 0.0000
1 1024 0.0000 0.4332 0.0002 0.0008 0.0003
1 1025 0.0000 0.0956 0.0000 0.0000 0.0000
1 1026 0.2170 0.4894 0.2228 0.2520 0.0649
1 1027 0.0000 0.3239 0.0000 0.0000 0.0000
1 1028 0.0000 0.4356 0.0000 0.0000 0.0000
1 1029 0.0000 0.3616 0.0000 0.0000 0.0000
1 1030 0.0000 0.3866 0.0000 0.0000 0.0000
1 1031 0.0000 0.3669 0.0000 0.0000 0.0000
1 1032 0.0000 0.3516 0.0000 0.0000 0.0000
1 1033 0.0000 0.4065 0.0000 0.0000 0.0000
1 1034 0.0000 0.3486 0.0000 0.0000 0.0000
1 1035 0.0030 0.4498 0.0005 0.0020 0.0009
1 1036 0.0000 0.4000 0.0000 0.0000 0.0000
1 1037 0.0000 0.0000 0.0000 0.0000 0.0000
1 1038 0.0000 0.0000 0.0000 0.0000 0.0000
1 1039 0.0010 0.4399 0.0000 0.0003 0.0000
